OutcomeType,AgeuponOutcome,ageInDaysAtOutcome,hasAge,Dog,pureBreed,hasName,Multi-Colored,Patterned,SexuponOutcome_Intact Female,SexuponOutcome_Intact Male,SexuponOutcome_Neutered Male,SexuponOutcome_Spayed Female,SexuponOutcome_Unknown
Adoption,730,730.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,1095,1095.0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,270,270.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,30,30.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,30,30.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Died,60,60.0,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0
Transfer,2555,2555.0,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,330,330.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,300,300.0,1,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,21,21.0,1,1,1,0,1,0,0.0,1.0,0.0,0.0,0.0
Return_to_owner,1460,1460.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,30,30.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,1825,1825.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,1460,1460.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,1095,1095.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Return_to_owner,4380,4380.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,120,120.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,365,365.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,1825,1825.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,14,14.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Euthanasia,365,365.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,7,7.0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,1095,1095.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Adoption,60,60.0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,120,120.0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Euthanasia,365,365.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,21,21.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,730,730.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,365,365.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,1460,1460.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,365,365.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Adoption,60,60.0,1,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,21,21.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0
Transfer,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1460,1460.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,3,3.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Euthanasia,2920,2920.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Return_to_owner,3650,3650.0,1,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Euthanasia,30,30.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0
Euthanasia,2920,2920.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,210,210.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,28,28.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,365,365.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,1460,1460.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,1,1.0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,240,240.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,240,240.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,1825,1825.0,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,180,180.0,1,1,1,0,1,0,0.0,0.0,0.0,1.0,0.0
Euthanasia,730,730.0,1,0,0,1,1,1,0.0,1.0,0.0,0.0,0.0
Transfer,730,730.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,1095,1095.0,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,150,150.0,1,1,0,1,0,1,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,1095,1095.0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,14,14.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,1460,1460.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,365,365.0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,240,240.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1460,1460.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,2190,2190.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,1825,1825.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,210,210.0,1,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,150,150.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,730,730.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,1095,1095.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,120,120.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,21,21.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Euthanasia,365,365.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,60,60.0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,60,60.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Return_to_owner,1095,1095.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,1095,1095.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,730,730.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,2920,2920.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,60,60.0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,1095,1095.0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,150,150.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,1095,1095.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,730,730.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,2190,2190.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,365,365.0,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,1825,1825.0,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,7,7.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Return_to_owner,2555,2555.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,120,120.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,240,240.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,365,365.0,1,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,14,14.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,1460,1460.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,730,730.0,1,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,365,365.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,1460,1460.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Died,1825,1825.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,2920,2920.0,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0
Transfer,14,14.0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0
Return_to_owner,1460,1460.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1095,1095.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,1460,1460.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,60,60.0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,2190,2190.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,1095,1095.0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,30,30.0,1,0,0,1,1,0,0.0,1.0,0.0,0.0,0.0
Adoption,60,60.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,330,330.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,14,14.0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Euthanasia,3285,3285.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,730,730.0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,90,90.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,2555,2555.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1460,1460.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1825,1825.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,1460,1460.0,1,1,0,0,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1825,1825.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,1460,1460.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,1460,1460.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,730,730.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,30,30.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,1095,1095.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,730,730.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,14,14.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Return_to_owner,2920,2920.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,2920,2920.0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,21,21.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Adoption,90,90.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,2920,2920.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,365,365.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,2190,2190.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Euthanasia,2920,2920.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,365,365.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,300,300.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,60,60.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,730,730.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,365,365.0,1,1,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Return_to_owner,1460,1460.0,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,300,300.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Euthanasia,1825,1825.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,90,90.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,2190,2190.0,1,1,1,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,30,30.0,1,1,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Euthanasia,2190,2190.0,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0
Adoption,730,730.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,30,30.0,1,0,0,1,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,4015,4015.0,1,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
Transfer,120,120.0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,300,300.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,3285,3285.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,28,28.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Transfer,150,150.0,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,3650,3650.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,7,7.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0
Adoption,60,60.0,1,1,0,1,0,1,0.0,0.0,0.0,1.0,0.0
Transfer,1095,1095.0,1,1,1,1,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,2920,2920.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,2190,2190.0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,3650,3650.0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,28,28.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Return_to_owner,2920,2920.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,1460,1460.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Euthanasia,3650,3650.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,3650,3650.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,365,365.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,30,30.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,1,1.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Return_to_owner,1095,1095.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,4380,4380.0,1,0,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,270,270.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,7,7.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0
Transfer,730,730.0,1,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,120,120.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,730,730.0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0
Return_to_owner,1095,1095.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,90,90.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,90,90.0,1,1,0,1,1,0,0.0,1.0,0.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,365,365.0,1,1,0,0,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,1825,1825.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,120,120.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,2555,2555.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,365,365.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,14,14.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
Transfer,120,120.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,300,300.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,1825,1825.0,1,1,1,0,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,30,30.0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
Transfer,730,730.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,180,180.0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
Adoption,1825,1825.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,3285,3285.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,1825,1825.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,14,14.0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,2920,2920.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,60,60.0,1,0,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,150,150.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,2190,2190.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,1825,1825.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,2555,2555.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,2555,2555.0,1,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Adoption,2555,2555.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,2190,2190.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,21,21.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Adoption,90,90.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,730,730.0,1,0,0,0,1,1,0.0,0.0,1.0,0.0,0.0
Euthanasia,6205,6205.0,1,0,0,1,0,0,0.0,1.0,0.0,0.0,0.0
Adoption,2190,2190.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Return_to_owner,2190,2190.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Transfer,2,2.0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
Transfer,60,60.0,1,0,0,1,1,1,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,21,21.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Transfer,730,730.0,1,1,1,1,1,0,0.0,1.0,0.0,0.0,0.0
Return_to_owner,1460,1460.0,1,1,1,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,365,365.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,180,180.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,365,365.0,1,1,0,0,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Euthanasia,365,365.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,210,210.0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Adoption,120,120.0,1,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,365,365.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Adoption,90,90.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Return_to_owner,180,180.0,1,1,0,1,0,0,0.0,1.0,0.0,0.0,0.0
Return_to_owner,365,365.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Euthanasia,730,730.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Transfer,5,5.0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0
Adoption,2555,2555.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,120,120.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,60,60.0,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,1095,1095.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,4380,4380.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,30,30.0,1,1,0,0,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,60,60.0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,1460,1460.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
Transfer,90,90.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,60,60.0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,365,365.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,730,730.0,1,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Transfer,365,365.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Adoption,60,60.0,1,1,1,0,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,2,2.0,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,365,365.0,1,1,1,1,1,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1095,1095.0,1,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
Transfer,730,730.0,1,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0
Adoption,730,730.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,150,150.0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Return_to_owner,2190,2190.0,1,1,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Transfer,1460,1460.0,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,120,120.0,1,1,0,1,1,0,1.0,0.0,0.0,0.0,0.0
Adoption,60,60.0,1,0,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,21,21.0,1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0
Adoption,365,365.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,60,60.0,1,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
Adoption,300,300.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Transfer,90,90.0,1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0
Transfer,730,730.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1095,1095.0,1,1,0,1,1,0,0.0,0.0,1.0,0.0,0.0
Adoption,3285,3285.0,1,1,0,1,0,0,0.0,0.0,1.0,0.0,0.0
Return_to_owner,1095,1095.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Adoption,730,730.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Adoption,365,365.0,1,1,0,1,1,1,0.0,0.0,0.0,1.0,0.0
Transfer,30,30.0,1,1,0,0,1,0,0.0,1.0,0.0,0.0,0.0
Return_to_owner,730,730.0,1,1,0,1,1,0,0.0,0.0,0.0,1.0,0.0
Transfer,730,730.0,1,0,0,0,1,1,1.0,0.0,0.0,0.0,0.0
